count,x,y,z
948,1112,4598,1971
949,1150,4589,1961
950,1177,4601,1897
951,1199,4600,1927
952,1197,4620,1888
953,1237,4582,1892
954,1236,4582,1875
955,1223,4594,1861
956,1276,4581,1880
957,1319,4599,1843
958,1312,4560,1838
959,1316,4554,1808
960,1333,4557,1866
961,1345,4540,1824
962,1408,4539,1787
963,1442,4551,1834
964,1397,4581,1807
965,1406,4503,1836
966,1429,4490,1790
967,1458,4511,1797
968,1441,4557,1787
969,1478,4561,1806
970,1543,4567,1769
971,1541,4559,1770
972,1576,4564,1785
973,1576,4564,1785
974,1576,4529,1780
975,1602,4536,1756
976,1605,4529,1727
977,1602,4536,1756
978,1623,4548,1716
979,1657,4506,1812
980,1687,4523,1828
981,1648,4565,1739
982,1701,4556,1728
983,1709,4556,1704
984,1746,4530,1713
985,1755,4449,1746
986,1838,4481,1778
987,1802,4471,1772
988,1770,4487,1639
989,1838,4469,1751
990,1837,4525,1694
991,1838,4541,1642
992,1890,4528,1727
993,1915,4552,1729
994,1940,4558,1703
995,1919,4585,1562
996,1963,4581,1704
997,1993,4555,1662
998,2019,4593,1695
999,2021,4590,1702
1000,2017,4553,1696
1001,2057,4571,1697
1002,2081,4610,1684
1003,2062,4640,1651
1004,2064,4636,1583
1005,2115,4637,1653
1006,2146,4654,1623
1007,2148,4666,1650
1008,2142,4633,1594
1009,2175,4638,1609
1010,2205,4586,1591
1011,2272,4624,1588
1012,2301,4668,1624
1013,2322,4647,1654
1014,2372,4657,1603
1015,2426,4685,1605
1016,2410,4666,1580
1017,2457,4659,1579
1018,2506,4657,1585
1019,2513,4644,1583
1020,2551,4640,1566
1021,2585,4693,1566
1022,2583,4711,1535
1023,2617,4706,1552
1024,2627,4765,1505
1025,2639,4730,1489
1026,2719,4745,1527
1027,2734,4727,1446
1028,2778,4741,1539
1029,2813,4747,1471
1030,2818,4729,1417
1031,2853,4767,1468
1032,2871,4776,1447
1033,2906,4794,1442
1034,2920,4793,1434
1035,2934,4780,1419
1036,2970,4826,1434
1037,3001,4764,1375
1038,3081,4783,1429
1039,3081,4873,1356
1040,3115,4828,1383
1041,3130,4827,1376
1042,3130,4827,1376
1043,3166,4842,1375
1044,3200,4875,1372
1045,3232,4832,1376
1046,3239,4870,1355
1047,3263,4862,1369
1048,3282,4842,1359
1049,3300,4876,1285
1050,3370,4871,1342
1051,3341,4886,1296
1052,3394,4874,1308
1053,3429,4853,1293
1054,3450,4899,1318
1055,3441,4890,1277
1056,3468,4929,1254
1057,3517,4906,1228
1058,3586,4899,1279
1059,3591,4933,1217
1060,3611,4969,1221
1061,3594,4947,1247
1062,3643,4949,1257
1063,3694,4952,1301
1064,3721,4957,1247
1065,3756,4953,1246
1066,3748,4984,1195
1067,3801,4968,1207
1068,3832,4966,1200
1069,3861,4981,1166
1070,3866,4993,1187
1071,3858,4989,1234
1072,3908,4955,1255
1073,3929,5004,1285
1074,3942,4979,1299
1075,3973,5006,1334
1076,4033,5022,1260
1077,4035,5018,1290
